TenantId,"TimeGenerated [UTC]",Level,ResultDescription,ContainerId,Host,OperationName,SourceSystem,Category,Type,"_ResourceId"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/17/2025, 1:36:27.193 PM",Informational,"2025-11-17 13:36:27,192 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: ",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/17/2025, 1:48:26.225 PM",Informational,"2025-11-17 13:48:26,225 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/17/2025, 1:52:53.334 PM",Informational,"2025-11-17 13:52:53,334 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/17/2025, 1:54:00.198 PM",Informational,"2025-11-17 13:54:00,197 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/17/2025, 1:56:02.746 PM",Informational,"2025-11-17 13:56:02,746 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: ",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/17/2025, 2:32:56.888 PM",Informational,"2025-11-17 14:32:56,888 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/17/2025, 3:04:57.873 PM",Informational,"2025-11-17 15:04:57,873 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/17/2025, 3:08:05.910 PM",Informational,"2025-11-17 15:08:05,910 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: ",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/17/2025, 3:10:35.745 PM",Informational,"2025-11-17 15:10:35,744 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: ",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/17/2025, 12:26:25.524 PM",Informational,"2025-11-17 12:26:25,522 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/17/2025, 12:51:59.513 PM",Informational,"2025-11-17 12:51:59,512 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: ",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/17/2025, 1:15:06.807 PM",Informational,"2025-11-17 13:15:06,806 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/17/2025, 1:17:20.357 PM",Informational,"2025-11-17 13:17:20,357 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/17/2025, 1:17:49.323 PM",Informational,"2025-11-17 13:17:49,322 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/17/2025, 1:18:37.327 PM",Informational,"2025-11-17 13:18:37,327 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/17/2025, 1:37:55.015 PM",Informational,"2025-11-17 13:37:55,015 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: ",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/18/2025, 1:25:33.015 PM",Informational,"2025-11-18 13:25:33,014 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/18/2025, 1:27:20.210 PM",Informational,"2025-11-18 13:27:20,209 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: ",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/18/2025, 1:27:39.556 PM",Informational,"2025-11-18 13:27:39,555 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: ",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/18/2025, 1:41:17.113 PM",Informational,"2025-11-18 13:41:17,112 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: ",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/18/2025, 1:54:57.788 PM",Informational,"2025-11-18 13:54:57,687 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/18/2025, 1:55:06.721 PM",Informational,"2025-11-18 13:55:06,720 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: ",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/18/2025, 2:13:56.501 PM",Informational,"2025-11-18 14:13:56,497 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/18/2025, 2:15:46.975 PM",Informational,"2025-11-18 14:15:46,974 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: ",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/18/2025, 2:16:37.357 PM",Informational,"2025-11-18 14:16:37,353 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/18/2025, 2:26:16.608 PM",Informational,"2025-11-18 14:26:16,608 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: ",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/18/2025, 2:29:35.190 PM",Informational,"2025-11-18 14:29:35,190 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/18/2025, 2:36:12.866 PM",Informational,"2025-11-18 14:36:12,866 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: ",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/18/2025, 2:38:19.762 PM",Informational,"2025-11-18 14:38:19,761 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/18/2025, 2:46:42.094 PM",Informational,"2025-11-18 14:46:42,094 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: ",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/18/2025, 3:00:43.995 PM",Informational,"2025-11-18 15:00:43,994 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/18/2025, 3:01:23.206 PM",Informational,"2025-11-18 15:01:23,206 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: ",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/18/2025, 3:05:00.728 PM",Informational,"2025-11-18 15:05:00,728 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: ",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/18/2025, 3:08:34.825 PM",Informational,"2025-11-18 15:08:34,825 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: ",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/18/2025, 3:10:31.773 PM",Informational,"2025-11-18 15:10:31,773 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: ",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/18/2025, 3:12:17.039 PM",Informational,"2025-11-18 15:12:17,039 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: ",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/18/2025, 3:14:06.846 PM",Informational,"2025-11-18 15:14:06,846 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: ",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/18/2025, 3:18:01.959 PM",Informational,"2025-11-18 15:18:01,959 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: ",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/18/2025, 8:45:30.971 AM",Informational,"2025-11-18 08:45:30,971 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: ",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/18/2025, 8:51:21.658 AM",Informational,"2025-11-18 08:51:21,658 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: ",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/18/2025, 8:52:21.475 AM",Informational,"2025-11-18 08:52:21,474 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/18/2025, 8:53:10.102 AM",Informational,"2025-11-18 08:53:10,102 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/18/2025, 8:54:25.719 AM",Informational,"2025-11-18 08:54:25,719 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/18/2025, 8:54:26.199 AM",Informational,"2025-11-18 08:54:26,199 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: ",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/18/2025, 8:56:21.479 AM",Informational,"2025-11-18 08:56:21,478 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: ",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/18/2025, 8:56:26.832 AM",Informational,"2025-11-18 08:56:26,832 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/18/2025, 9:00:05.635 AM",Informational,"2025-11-18 09:00:05,635 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: ",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/18/2025, 9:02:57.508 AM",Informational,"2025-11-18 09:02:57,508 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: ",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/18/2025, 9:04:31.123 AM",Informational,"2025-11-18 09:04:31,123 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/18/2025, 9:06:12.471 AM",Informational,"2025-11-18 09:06:12,471 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: ",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/18/2025, 9:08:12.383 AM",Informational,"2025-11-18 09:08:12,382 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: ",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/18/2025, 9:11:57.195 AM",Informational,"2025-11-18 09:11:57,195 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: ",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/18/2025, 9:13:27.169 AM",Informational,"2025-11-18 09:13:27,168 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: ",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/18/2025, 9:21:21.182 AM",Informational,"2025-11-18 09:21:21,182 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: ",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/18/2025, 9:24:42.439 AM",Informational,"2025-11-18 09:24:42,439 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: ",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/18/2025, 9:24:46.489 AM",Informational,"2025-11-18 09:24:46,489 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/18/2025, 9:25:48.319 AM",Informational,"2025-11-18 09:25:48,319 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
"b896cac4-71df-4e48-9424-3529d4763fbe","11/18/2025, 9:26:43.969 AM",Informational,"2025-11-18 09:26:43,969 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: ",,lw0mdlwk0003V5,"Microsoft.Web/sites/log",Azure,,AppServiceConsoleLogs,"/subscriptions/417a5607-9e80-48f5-aaca-c7c63de65b73/resourcegroups/swmp-chat/providers/microsoft.web/sites/swmp-chat-server"
